pays,zip,city,id
FR,52700,CHALVRAINES,dom_cities_20070
FR,52000,CHAMARANDES CHOIGNES,dom_cities_20071
FR,52700,CHAMBRONCOURT,dom_cities_20072
FR,52410,CHAMOUILLEY,dom_cities_20073
FR,52150,CHAMPIGNEULLES EN BASSIGNY,dom_cities_20074
FR,52200,CHAMPIGNY LESLANGRES,dom_cities_20075
FR,52400,CHAMPIGNY SOUS VARENNES,dom_cities_20076
FR,52500,CHAMPSEVRAINE,dom_cities_20077
FR,52100,CHANCENAY,dom_cities_20078
FR,52360,CHANGEY,dom_cities_20079
FR,52260,CHANOY,dom_cities_20080
FR,52700,CHANTRAINES,dom_cities_20081
FR,52360,CHARMES,dom_cities_20082
FR,52110,CHARMES EN LANGLE,dom_cities_20083
FR,52110,CHARMES LA GRANDE,dom_cities_20084
FR,52190,CHASSIGNY,dom_cities_20085
FR,52120,CHATEAUVILLAIN,dom_cities_20086
FR,52400,CHATELET SURMEUSE LE,dom_cities_20087
FR,52200,CHATENAY MACHERON,dom_cities_20088
FR,52360,CHATENAY VAUDIN,dom_cities_20089
FR,52300,CHATONRUPT SOMMERMONT,dom_cities_20090
FR,52600,CHAUDENAY,dom_cities_20091
FR,52140,CHAUFFOURT,dom_cities_20092
FR,52000,CHAUMONT,dom_cities_20093
FR,52150,CHAUMONT LA VILLE,dom_cities_20094
FR,52170,CHEVILLON,dom_cities_20095
FR,52400,CHEZEAUX,dom_cities_20096
FR,52190,CHOILLEY DARDENAY,dom_cities_20097
FR,52240,CHOISEUL,dom_cities_20098
FR,52700,CIREY LES MAREILLES,dom_cities_20099
FR,52110,CIREY SUR BLAISE,dom_cities_20100
FR,52370,CIRFONTAINESEN AZOIS,dom_cities_20101
FR,52230,CIRFONTAINESEN ORNOIS,dom_cities_20102
FR,52240,CLEFMONT,dom_cities_20103
FR,52700,CLINCHAMP,dom_cities_20104
FR,52600,COHONS,dom_cities_20105
FR,52400,COIFFY LE BAS,dom_cities_20106
FR,52400,COIFFY LE HAUT,dom_cities_20107
FR,52160,COLMIER LE BAS,dom_cities_20108
FR,52160,COLMIER LE HAUT,dom_cities_20109
FR,52330,COLOMBEY LESDEUX EGLISES,dom_cities_20110
FR,52000,CONDES,dom_cities_20111
FR,52700,CONSIGNY,dom_cities_20112
FR,52200,CORLEE,dom_cities_20113
FR,52500,COUBLANC,dom_cities_20114
FR,52210,COUPRAY,dom_cities_20115
FR,52210,COUR L EVEQUE,dom_cities_20116
FR,52200,COURCELLES ENMONTAGNE,dom_cities_20117
FR,52110,COURCELLES SUR BLAISE,dom_cities_20118
FR,52600,CULMONT,dom_cities_20119
FR,52300,CUREL,dom_cities_20120
FR,52330,CURMONT,dom_cities_20121
FR,52190,CUSEY,dom_cities_20122
FR,52240,CUVES,dom_cities_20123
FR,52110,DAILLANCOURT,dom_cities_20124
FR,52240,DAILLECOURT,dom_cities_20125
FR,52140,DAMMARTIN SURMEUSE,dom_cities_20126
FR,52360,DAMPIERRE,dom_cities_20127
FR,52400,DAMREMONT,dom_cities_20128
FR,52210,DANCEVOIR,dom_cities_20129
FR,52700,DARMANNES,dom_cities_20130
FR,52120,DINTEVILLE,dom_cities_20131
FR,52130,DOMBLAIN,dom_cities_20132
FR,52190,DOMMARIEN,dom_cities_20133
FR,52110,DOMMARTIN LEFRANC,dom_cities_20134
FR,52110,DOMMARTIN LEST PERE,dom_cities_20135
FR,52270,DOMREMY LANDEVILLE,dom_cities_20136
FR,52150,DONCOURT SURMEUSE,dom_cities_20137
FR,52300,DONJEUX,dom_cities_20138
FR,52270,DOULAINCOURTSAUCOURT,dom_cities_20139
FR,52110,DOULEVANT LECHATEAU,dom_cities_20140
FR,52130,DOULEVANT LEPETIT,dom_cities_20141
FR,52220,DROYES,dom_cities_20142
FR,52230,ECHENAY,dom_cities_20143
FR,52290,ECLARON BRAUCOURT STE LIVIERE,dom_cities_20144
FR,52700,ECOT LA COMBE,dom_cities_20145
FR,52300,EFFINCOURT,dom_cities_20146
FR,52400,ENFONVELLE,dom_cities_20147
FR,52230,EPIZON,dom_cities_20148
FR,52340,ESNOUVEAUX,dom_cities_20149
FR,52000,EUFFIGNEIX,dom_cities_20150
FR,52410,EURVILLE BIENVILLE,dom_cities_20151
FR,52500,FARINCOURT,dom_cities_20152
FR,52260,FAVEROLLES,dom_cities_20153
FR,52500,FAYL BILLOT,dom_cities_20154
FR,52130,FAYS,dom_cities_20155
FR,52300,FERRIERE ET LAFOLIE,dom_cities_20156
FR,52250,FLAGEY,dom_cities_20157
FR,52110,FLAMMERECOURT,dom_cities_20158
FR,52170,FONTAINES SURMARNE,dom_cities_20159
FR,52700,FORCEY,dom_cities_20160
FR,52800,FOULAIN,dom_cities_20161
FR,52220,FRAMPAS,dom_cities_20162
FR,52360,FRECOURT,dom_cities_20163
FR,52400,FRESNES SUR APANCE,dom_cities_20164
FR,52400,FRESNOY EN BASSIGNY,dom_cities_20165
FR,52320,FRONCLES,dom_cities_20166
FR,52300,FRONVILLE,dom_cities_20167
FR,52500,GENEVRIERES,dom_cities_20168
FR,52320,GENEVROYE LA,dom_cities_20169
FR,52160,GERMAINES,dom_cities_20170
FR,52150,GERMAINVILLIERS,dom_cities_20171
FR,52230,GERMAY,dom_cities_20172
FR,52230,GERMISAY,dom_cities_20173
FR,52210,GIEY SUR AUJON,dom_cities_20174
FR,52330,GILLANCOURT,dom_cities_20175
FR,52230,GILLAUME,dom_cities_20176
FR,52500,GILLEY,dom_cities_20177
FR,52150,GONCOURT,dom_cities_20178
FR,52150,GRAFFIGNY CHEMIN,dom_cities_20179
FR,52600,GRANDCHAMP,dom_cities_20180
FR,52500,GRENANT,dom_cities_20181
FR,52320,GUDMONT VILLIERS,dom_cities_20182
FR,52300,GUINDRECOURTAUX ORMES,dom_cities_20183
FR,52330,GUINDRECOURTSUR BLAISE,dom_cities_20184
FR,52400,GUYONVELLE,dom_cities_20185
FR,52150,HACOURT,dom_cities_20186
FR,52100,HALLIGNICOURT,dom_cities_20187
FR,52150,HARREVILLE LES CHANTEURS,dom_cities_20188
FR,52600,HAUTE AMANCE,dom_cities_20189
FR,52600,HEUILLEY COTTON,dom_cities_20190
FR,52600,HEUILLEY LE GRAND,dom_cities_20191
FR,52150,HUILLIECOURT,dom_cities_20192
FR,52290,HUMBECOURT,dom_cities_20193
FR,52700,HUMBERVILLE,dom_cities_20194
FR,52200,HUMES JORQUENAY,dom_cities_20195
FR,52150,ILLOUD,dom_cities_20196
FR,52140,IS EN BASSIGNY,dom_cities_20197
FR,52190,ISOMES,dom_cities_20198
FR,52300,JOINVILLE,dom_cities_20199
FR,52000,JONCHERY,dom_cities_20200
FR,52330,JUZENNECOURT,dom_cities_20201
FR,52330,LACHAPELLE ENBLAISY,dom_cities_20202
FR,52700,LAFAUCHE,dom_cities_20203
FR,52500,LAFERTE SUR AMANCE,dom_cities_20204
FR,52120,LAFERTE SUR AUBE,dom_cities_20205
FR,52000,LAHARMAND,dom_cities_20206
FR,52310,LAMANCINE,dom_cities_20207
FR,52330,LAMOTHE EN BLAISY,dom_cities_20208
FR,52400,LANEUVELLE,dom_cities_20209
FR,52220,LANEUVILLE AREMY,dom_cities_20210
FR,52100,LANEUVILLE AUPONT,dom_cities_20211
FR,52200,LANGRES,dom_cities_20212
FR,52800,LANQUES SUR ROGNON,dom_cities_20213
FR,52120,LANTY SUR AUBE,dom_cities_20214
FR,52400,LARIVIERE ARNONCOURT,dom_cities_20215
FR,52120,LATRECEY ORMOY SUR AUBE,dom_cities_20216
FR,52140,LAVERNOY,dom_cities_20217
FR,52000,LAVILLE AUX BOIS,dom_cities_20218
FR,52140,LAVILLENEUVE,dom_cities_20219
FR,52330,LAVILLENEUVEAU ROI,dom_cities_20220
FR,52360,LECEY,dom_cities_20221
FR,52210,LEFFONDS,dom_cities_20222
FR,52110,LESCHERES SURLE BLAISERON,dom_cities_20223
FR,52190,LEUCHEY,dom_cities_20224
FR,52700,LEURVILLE,dom_cities_20225
FR,52150,LEVECOURT,dom_cities_20226
FR,52230,LEZEVILLE,dom_cities_20227
FR,52700,LIFFOL LE PETIT,dom_cities_20228
FR,52500,LOGES LES,dom_cities_20229
FR,52240,LONGCHAMP,dom_cities_20230
FR,52250,LONGEAU PERCEY,dom_cities_20231
FR,52220,LONGEVILLE SUR LA LAINES,dom_cities_20232
FR,52130,LOUVEMONT,dom_cities_20233
FR,52800,LOUVIERES,dom_cities_20234
FR,52220,LOUZE,dom_cities_20235
FR,52000,LUZY SUR MARNE,dom_cities_20236
FR,52500,MAATZ,dom_cities_20237
FR,52130,MAGNEUX,dom_cities_20238
FR,52240,MAISONCELLES,dom_cities_20239
FR,52300,MAIZIERES,dom_cities_20240
FR,52500,MAIZIERES SURAMANCE,dom_cities_20241
FR,52150,MALAINCOURT SUR MEUSE,dom_cities_20242
FR,52800,MANDRES LA COTE,dom_cities_20243
FR,52700,MANOIS,dom_cities_20244
FR,52260,MARAC,dom_cities_20245
FR,52370,MARANVILLE,dom_cities_20246
FR,52310,MARAULT,dom_cities_20247
FR,52320,MARBEVILLE,dom_cities_20248
FR,52360,MARCILLY EN BASSIGNY,dom_cities_20249
FR,52200,MARDOR,dom_cities_20250
FR,52700,MAREILLES,dom_cities_20251
FR,52800,MARNAY SUR MARNE,dom_cities_20252
FR,52300,MATHONS,dom_cities_20253
FR,52400,MELAY,dom_cities_20254
FR,52240,MENNOUVEAUX,dom_cities_20255
FR,52240,MERREY,dom_cities_20256
FR,52110,MERTRUD,dom_cities_20257
FR,52310,MEURES,dom_cities_20258
FR,52240,MILLIERES,dom_cities_20259
FR,52320,MIRBEL,dom_cities_20260
FR,52100,MOESLAINS,dom_cities_20261
FR,52400,MONTCHARVOT,dom_cities_20262
FR,52330,MONTHERIES,dom_cities_20263
FR,52220,MONTIER EN DER,dom_cities_20264
FR,52700,MONTOT SUR ROGNON,dom_cities_20265
FR,52130,MONTREUIL SURBLAISE,dom_cities_20266
FR,52230,MONTREUIL SURTHONNANCE,dom_cities_20267
FR,52190,MONTSAUGEON,dom_cities_20268
FR,52110,MORANCOURT,dom_cities_20269
FR,52700,MORIONVILLIERS,dom_cities_20270
FR,52160,MOUILLERON,dom_cities_20271
FR,52300,MUSSEY SUR MARNE,dom_cities_20272
FR,52170,NARCY,dom_cities_20273
FR,52360,NEUILLY L EVEQUE,dom_cities_20274
FR,52000,NEUILLY SUR SUIZE,dom_cities_20275
FR,52400,NEUVELLE LESVOISEY,dom_cities_20276
FR,52150,NIJON,dom_cities_20277
FR,52800,NINVILLE,dom_cities_20278
FR,52800,NOGENT,dom_cities_20279
FR,52600,NOIDANT CHATENOY,dom_cities_20280
FR,52200,NOIDANT LE ROCHEUX,dom_cities_20281
FR,52300,NOMECOURT,dom_cities_20282
FR,52230,NONCOURT SURLE RONGEANT,dom_cities_20283
FR,52240,NOYERS,dom_cities_20284
FR,52110,NULLY TREMILLY,dom_cities_20285
FR,52190,OCCEY,dom_cities_20286
FR,52800,ODIVAL,dom_cities_20287
FR,52360,ORBIGNY AU MONT,dom_cities_20288
FR,52360,ORBIGNY AU VAL,dom_cities_20289
FR,52250,ORCEVAUX,dom_cities_20290
FR,52120,ORGES,dom_cities_20291
FR,52200,ORMANCEY,dom_cities_20292
FR,52310,ORMOY LES SEXFONTAINES,dom_cities_20293
FR,52700,ORQUEVAUX,dom_cities_20294
FR,52300,OSNE LE VAL,dom_cities_20295
FR,52310,OUDINCOURT,dom_cities_20296
FR,52150,OUTREMECOURT,dom_cities_20297
FR,52700,OZIERES,dom_cities_20298
FR,52600,PAILLY LE,dom_cities_20299
FR,52600,PALAISEUL,dom_cities_20300
FR,52230,PANCEY,dom_cities_20301
FR,52400,PARNOY EN BASSIGNY,dom_cities_20302
FR,52300,PAROY SUR SAULX,dom_cities_20303
FR,52270,PAUTAINES AUGEVILLE,dom_cities_20304
FR,52200,PEIGNEY,dom_cities_20305
FR,52200,PERRANCEY LESVIEUX MOULINS,dom_cities_20306
FR,52160,PERROGNEY LESFONTAINES,dom_cities_20307
FR,52240,PERRUSSE,dom_cities_20308
FR,52100,PERTHES,dom_cities_20309
FR,52500,PIERREMONT SUR AMANCE,dom_cities_20310
FR,52500,PISSELOUP,dom_cities_20311
FR,52220,PLANRUPT,dom_cities_20312
FR,52360,PLESNOY,dom_cities_20313
FR,52160,POINSENOT,dom_cities_20314
FR,52500,POINSON LES FAYL,dom_cities_20315
FR,52160,POINSON LES GRANCEY,dom_cities_20316
FR,52800,POINSON LES NOGENT,dom_cities_20317
FR,52360,POISEUL,dom_cities_20318
FR,52230,POISSONS,dom_cities_20319
FR,52120,PONT LA VILLE,dom_cities_20320
FR,52800,POULANGY,dom_cities_20321
FR,52160,PRASLAY,dom_cities_20322
FR,52190,PRAUTHOY,dom_cities_20323
FR,52500,PRESSIGNY,dom_cities_20324
FR,52700,PREZ SOUS LAFAUCHE,dom_cities_20325
FR,52220,PUELLEMONTIER,dom_cities_20326
FR,52340,PUITS DES MEZES LE,dom_cities_20327
FR,52170,RACHECOURT SUR MARNE,dom_cities_20328
FR,52130,RACHECOURT SUZEMONT,dom_cities_20329
FR,52140,RANCONNIERES,dom_cities_20330
FR,52140,RANGECOURT,dom_cities_20331
FR,52370,RENNEPONT,dom_cities_20332
FR,52700,REYNEL,dom_cities_20333
FR,52000,RIAUCOURT,dom_cities_20334
FR,52120,RICHEBOURG,dom_cities_20335
FR,52700,RIMAUCOURT,dom_cities_20336
FR,52190,RIVIERE LES FOSSES,dom_cities_20337
FR,52600,RIVIERES LE BOIS,dom_cities_20338
FR,52330,RIZAUCOURT BUCHEY,dom_cities_20339
FR,52220,ROBERT MAGNYLANEUVILLE A REMY,dom_cities_20340
FR,52700,ROCHEFORT SURLA COTE,dom_cities_20341
FR,52270,ROCHES BETTAINCOURT,dom_cities_20342
FR,52410,ROCHES SUR MARNE,dom_cities_20343
FR,52270,ROCHES SUR ROGNON,dom_cities_20344
FR,52210,ROCHETAILLEE,dom_cities_20345
FR,52260,ROLAMPONT,dom_cities_20346
FR,52150,ROMAIN SUR MEUSE,dom_cities_20347
FR,52320,ROUECOURT,dom_cities_20348
FR,52160,ROUELLES,dom_cities_20349
FR,52500,ROUGEUX,dom_cities_20350
FR,52160,ROUVRES SUR AUBE,dom_cities_20351
FR,52300,ROUVROY SUR MARNE,dom_cities_20352
FR,52300,RUPT,dom_cities_20353
FR,52230,SAILLY,dom_cities_20354
FR,52800,SARCEY,dom_cities_20355
FR,52140,SARREY,dom_cities_20356
FR,52230,SAUDRON,dom_cities_20357
FR,52500,SAULLES,dom_cities_20358
FR,52140,SAULXURES,dom_cities_20359
FR,52500,SAVIGNY,dom_cities_20360
FR,52700,SEMILLY,dom_cities_20361
FR,52000,SEMOUTIERS MONTSAON,dom_cities_20362
FR,52400,SERQUEUX,dom_cities_20363
FR,52330,SEXFONTAINES,dom_cities_20364
FR,52700,SIGNEVILLE,dom_cities_20365
FR,52120,SILVAROUVRES,dom_cities_20366
FR,52130,SOMMANCOURT,dom_cities_20367
FR,52150,SOMMERECOURT,dom_cities_20368
FR,52220,SOMMEVOIRE,dom_cities_20369
FR,52320,SONCOURT SURMARNE,dom_cities_20370
FR,52150,SOULAUCOURT SUR MOUZON,dom_cities_20371
FR,52400,SOYERS,dom_cities_20372
FR,52700,ST BLIN,dom_cities_20373
FR,52190,ST BROINGT LEBOIS,dom_cities_20374
FR,52190,ST BROINGT LES FOSSES,dom_cities_20375
FR,52200,ST CIERGUES,dom_cities_20376
FR,52100,ST DIZIER,dom_cities_20377
FR,52210,ST LOUP SUR AUJON,dom_cities_20378
FR,52200,ST MARTIN LESLANGRES,dom_cities_20379
FR,52200,ST MAURICE,dom_cities_20380
FR,52190,ST MICHEL,dom_cities_20381
FR,52150,ST THIEBAULT,dom_cities_20382
FR,52300,ST URBAIN MACONCOURT,dom_cities_20383
FR,52200,ST VALLIER SUR MARNE,dom_cities_20384
FR,52200,STS GEOSMES,dom_cities_20385
FR,52300,SUZANNECOURT,dom_cities_20386
FR,52210,TERNAT,dom_cities_20387
FR,52400,TERRE NATALE,dom_cities_20388
FR,52220,THILLEUX,dom_cities_20389
FR,52800,THIVET,dom_cities_20390
FR,52240,THOL LES MILLIERES,dom_cities_20391
FR,52300,THONNANCE LESJOINVILLE,dom_cities_20392
FR,52230,THONNANCE LESMOULINS,dom_cities_20393
FR,52600,TORCENAY,dom_cities_20394
FR,52500,TORNAY,dom_cities_20395
FR,52000,TREIX,dom_cities_20396
FR,52110,TREMILLY,dom_cities_20397
FR,52130,TROISFONTAINES LA VILLE,dom_cities_20398
FR,52160,VAILLANT,dom_cities_20399
FR,52190,VAL D ESNOMSLE,dom_cities_20400
FR,52140,VAL DE MEUSE,dom_cities_20401
FR,52100,VALCOURT,dom_cities_20402
FR,52130,VALLERET,dom_cities_20403
FR,52500,VALLEROY,dom_cities_20404
FR,52160,VALS DES TILLES,dom_cities_20405
FR,52400,VARENNES SURAMANCE,dom_cities_20406
FR,52150,VAUDRECOURT,dom_cities_20407
FR,52330,VAUDREMONT,dom_cities_20408
FR,52190,VAUX SOUS AUBIGNY,dom_cities_20409
FR,52130,VAUX SUR BLAISE,dom_cities_20410
FR,52300,VAUX SUR ST URBAIN,dom_cities_20411
FR,52200,VAUXBONS,dom_cities_20412
FR,52300,VECQUEVILLE,dom_cities_20413
FR,52500,VELLES,dom_cities_20414
FR,52000,VERBIESLES,dom_cities_20415
FR,52250,VERSEILLES LEBAS,dom_cities_20416
FR,52250,VERSEILLES LEHAUT,dom_cities_20417
FR,52700,VESAIGNES SOUS LAFAUCHE,dom_cities_20418
FR,52800,VESAIGNES SURMARNE,dom_cities_20419
FR,52190,VESVRES SOUSCHALANCEY,dom_cities_20420
FR,52400,VICQ,dom_cities_20421
FR,52310,VIEVILLE,dom_cities_20422
FR,52700,VIGNES LA COTE,dom_cities_20423
FR,52320,VIGNORY,dom_cities_20424
FR,52120,VILLARS EN AZOIS,dom_cities_20425
FR,52160,VILLARS SANTENOGE,dom_cities_20426
FR,52130,VILLE EN BLAISOIS,dom_cities_20427
FR,52190,VILLEGUSIEN LE LAC,dom_cities_20428
FR,52160,VILLEMORON,dom_cities_20429
FR,52100,VILLIERS EN LIEU,dom_cities_20430
FR,52000,VILLIERS LE SEC,dom_cities_20431
FR,52190,VILLIERS LESAPREY,dom_cities_20432
FR,52210,VILLIERS SURSUIZE,dom_cities_20433
FR,52600,VIOLOT,dom_cities_20434
FR,52160,VITRY EN MONTAGNE,dom_cities_20435
FR,52800,VITRY LES NOGENT,dom_cities_20436
FR,52160,VIVEY,dom_cities_20437
FR,52130,VOILLECOMTE,dom_cities_20438
FR,52400,VOISEY,dom_cities_20439
FR,52200,VOISINES,dom_cities_20440
FR,52500,VONCOURT,dom_cities_20441
FR,52320,VOUECOURT,dom_cities_20442
FR,52310,VRAINCOURT,dom_cities_20443
FR,52240,VRONCOURT LACOTE,dom_cities_20444
FR,52130,WASSY,dom_cities_20445
FR,53940,AHUILLE,dom_cities_20446
FR,53240,ALEXAIN,dom_cities_20447
FR,53300,AMBRIERES LESVALLEES,dom_cities_20448
FR,53200,AMPOIGNE,dom_cities_20449
FR,53240,ANDOUILLE,dom_cities_20450
FR,53290,ARGENTON NOTRE DAME,dom_cities_20451
FR,53210,ARGENTRE,dom_cities_20452
FR,53440,ARON,dom_cities_20453
FR,53170,ARQUENAY,dom_cities_20454
FR,53600,ASSE LE BERENGER,dom_cities_20455
FR,53230,ASTILLE,dom_cities_20456
FR,53400,ATHEE,dom_cities_20457
FR,53700,AVERTON,dom_cities_20458
FR,53200,AZE,dom_cities_20459
FR,53240,BACONNIERE LA,dom_cities_20460
FR,53160,BAIS,dom_cities_20461
FR,53340,BALLEE,dom_cities_20462
FR,53350,BALLOTS,dom_cities_20463
FR,53340,BANNES,dom_cities_20464
FR,53440,BAZOGE MONTPINCON LA,dom_cities_20465
FR,53170,BAZOUGE DE CHEMERE LA,dom_cities_20466
FR,53470,BAZOUGE DES ALLEUX LA,dom_cities_20467
FR,53170,BAZOUGERS,dom_cities_20468
FR,53200,BAZOUGES,dom_cities_20469
FR,53320,BEAULIEU SUROUDON,dom_cities_20470
FR,53290,BEAUMONT PIEDDE BOEUF,dom_cities_20471
FR,53440,BELGEARD,dom_cities_20472
FR,53290,BIERNE,dom_cities_20473
FR,53170,BIGNON DU MAINE LE,dom_cities_20474
FR,53240,BIGOTTIERE LA,dom_cities_20475
FR,53270,BLANDOUET,dom_cities_20476
FR,53800,BOISSIERE LA,dom_cities_20477
FR,53960,BONCHAMP LESLAVAL,dom_cities_20478
FR,53800,BOUCHAMPS LESCRAON,dom_cities_20479
FR,53290,BOUERE,dom_cities_20480
FR,53290,BOUESSAY,dom_cities_20481
FR,53370,BOULAY LES IFS,dom_cities_20482
FR,53410,BOURGNEUF LAFORET LE,dom_cities_20483
FR,53410,BOURGON,dom_cities_20484
FR,53350,BRAINS SUR LES MARCHES,dom_cities_20485
FR,53120,BRECE,dom_cities_20486
FR,53150,BREE,dom_cities_20487
FR,53410,BRULATTE LA,dom_cities_20488
FR,53170,BURET LE,dom_cities_20489
FR,53120,CARELLES,dom_cities_20490
FR,53420,CHAILLAND,dom_cities_20491
FR,53470,CHALONS DU MAINE,dom_cities_20492
FR,53270,CHAMMES,dom_cities_20493
FR,53640,CHAMPEON,dom_cities_20494
FR,53370,CHAMPFREMONT,dom_cities_20495
FR,53160,CHAMPGENETEUX,dom_cities_20496
FR,53810,CHANGE,dom_cities_20497
FR,53300,CHANTRIGNE,dom_cities_20498
FR,53950,CHAPELLE ANTHENAISE LA,dom_cities_20499
FR,53440,CHAPELLE AU RIBOUL LA,dom_cities_20500
FR,53230,CHAPELLE CRAONNAISE LA,dom_cities_20501
FR,53150,CHAPELLE RAINSOUIN LA,dom_cities_20502
FR,53250,CHARCHIGNE,dom_cities_20503
FR,53200,CHATEAU GONTIER,dom_cities_20504
FR,53200,CHATELAIN,dom_cities_20505
FR,53100,CHATILLON SURCOLMONT,dom_cities_20506
FR,53600,CHATRES LA FORET,dom_cities_20507
FR,53200,CHEMAZE,dom_cities_20508
FR,53340,CHEMERE LE ROI,dom_cities_20509
FR,53400,CHERANCE,dom_cities_20510
FR,53250,CHEVAIGNE DUMAINE,dom_cities_20511
FR,53120,COLOMBIERS DUPLESSIS,dom_cities_20512
FR,53470,COMMER,dom_cities_20513
FR,53800,CONGRIER,dom_cities_20514
FR,53100,CONTEST,dom_cities_20515
FR,53230,COSMES,dom_cities_20516
FR,53340,COSSE EN CHAMPAGNE,dom_cities_20517
FR,53230,COSSE LE VIVIEN,dom_cities_20518
FR,53200,COUDRAY,dom_cities_20519
FR,53300,COUESMES VAUCE,dom_cities_20520
FR,53250,COUPTRAIN,dom_cities_20521
FR,53230,COURBEVEILLE,dom_cities_20522
FR,53700,COURCITE,dom_cities_20523
FR,53400,CRAON,dom_cities_20524
FR,53700,CRENNES SUR FRAUBEE,dom_cities_20525
FR,53380,CROIXILLE LA,dom_cities_20526
FR,53170,CROPTE LA,dom_cities_20527
FR,53540,CUILLE,dom_cities_20528
FR,53200,DAON,dom_cities_20529
FR,53400,DENAZE,dom_cities_20530
FR,53190,DESERTINES,dom_cities_20531
FR,53150,DEUX EVAILLES,dom_cities_20532
FR,53190,DOREE LA,dom_cities_20533
FR,53260,ENTRAMMES,dom_cities_20534
FR,53340,EPINEUX LE SEGUIN,dom_cities_20535
FR,53500,ERNEE,dom_cities_20536
FR,53600,EVRON,dom_cities_20537
FR,53350,FONTAINE COUVERTE,dom_cities_20538
FR,53260,FORCE,dom_cities_20539
FR,53190,FOUGEROLLES DU PLESSIS,dom_cities_20540
FR,53200,FROMENTIERES,dom_cities_20541
FR,53540,GASTINES,dom_cities_20542
FR,53940,GENEST ST ISLE LE,dom_cities_20543
FR,53200,GENNES SUR GLAIZE,dom_cities_20544
FR,53150,GESNES,dom_cities_20545
FR,53370,GESVRES,dom_cities_20546
FR,53120,GORRON,dom_cities_20547
FR,53410,GRAVELLE LA,dom_cities_20548
FR,53440,GRAZAY,dom_cities_20549
FR,53290,GREZ EN BOUERE,dom_cities_20550
FR,53300,HAIE TRAVERSAINE LA,dom_cities_20551
FR,53250,HAM LE,dom_cities_20552
FR,53160,HAMBERS,dom_cities_20553
FR,53640,HARDANGES,dom_cities_20554
FR,53120,HERCE,dom_cities_20555
FR,53640,HORPS LE,dom_cities_20556
FR,53360,HOUSSAY,dom_cities_20557
FR,53110,HOUSSEAU BRETIGNOLLES LE,dom_cities_20558
FR,53970,HUISSERIE L,dom_cities_20559
FR,53160,IZE,dom_cities_20560
FR,53250,JAVRON LES CHAPELLES,dom_cities_20561
FR,53160,JUBLAINS,dom_cities_20562
FR,53380,JUVIGNE,dom_cities_20563
FR,53200,LAIGNE,dom_cities_20564
FR,53190,LANDIVY,dom_cities_20565
FR,53220,LARCHAMP,dom_cities_20566
FR,53110,LASSAY LES CHATEAUX,dom_cities_20567
FR,53540,LAUBRIERES,dom_cities_20568
FR,53410,LAUNAY VILLIERS,dom_cities_20569
FR,53000,LAVAL,dom_cities_20570
FR,53120,LESBOIS,dom_cities_20571
FR,53120,LEVARE,dom_cities_20572
FR,53140,LIGNIERES ORGERES,dom_cities_20573
FR,53150,LIVET,dom_cities_20574
FR,53400,LIVRE,dom_cities_20575
FR,53200,LOIGNE SUR MAYENNE,dom_cities_20576
FR,53320,LOIRON,dom_cities_20577
FR,53200,LONGUEFUYE,dom_cities_20578
FR,53700,LOUPFOUGERES,dom_cities_20579
FR,53950,LOUVERNE,dom_cities_20580
FR,53210,LOUVIGNE,dom_cities_20581
FR,53250,MADRE,dom_cities_20582
FR,53170,MAISONCELLESDU MAINE,dom_cities_20583
FR,53440,MARCILLE LA VILLE,dom_cities_20584
FR,53200,MARIGNE PEUTON,dom_cities_20585
FR,53470,MARTIGNE SURMAYENNE,dom_cities_20586
FR,53100,MAYENNE,dom_cities_20587
FR,53400,MEE,dom_cities_20588
FR,53200,MENIL,dom_cities_20589
FR,53230,MERAL,dom_cities_20590
FR,53170,MESLAY DU MAINE,dom_cities_20591
FR,53600,MEZANGERS,dom_cities_20592
FR,53220,MONTAUDIN,dom_cities_20593
FR,53500,MONTENAY,dom_cities_20594
FR,53240,MONTFLOURS,dom_cities_20595
FR,53970,MONTIGNE LE BRILLANT,dom_cities_20596
FR,53320,MONTJEAN,dom_cities_20597
FR,53150,MONTOURTIER,dom_cities_20598
FR,53640,MONTREUIL POULAY,dom_cities_20599
FR,53150,MONTSURS,dom_cities_20600
FR,53100,MOULAY,dom_cities_20601
FR,53150,NEAU,dom_cities_20602
FR,53250,NEUILLY LE VENDIN,dom_cities_20603
FR,53400,NIAFLES,dom_cities_20604
FR,53110,NIORT LA FONTAINE,dom_cities_20605
FR,53970,NUILLE SUR VICOIN,dom_cities_20606
FR,53300,OISSEAU,dom_cities_20607
FR,53410,OLIVET,dom_cities_20608
FR,53360,ORIGNE,dom_cities_20609
FR,53140,PALLU LA,dom_cities_20610
FR,53100,PARIGNE SUR BRAYE,dom_cities_20611
FR,53260,PARNE SUR ROC,dom_cities_20612
FR,53300,PAS LE,dom_cities_20613
FR,53220,PELLERINE LA,dom_cities_20614
FR,53360,PEUTON,dom_cities_20615
FR,53240,PLACE,dom_cities_20616
FR,53400,POMMERIEUX,dom_cities_20617
FR,53220,PONTMAIN,dom_cities_20618
FR,53410,PORT BRILLET,dom_cities_20619
FR,53140,PRE EN PAIL,dom_cities_20620
FR,53340,PREAUX,dom_cities_20621
FR,53360,QUELAINES STGAULT,dom_cities_20622
FR,61420,RAVIGNY,dom_cities_20623
FR,53800,RENAZE,dom_cities_20624
FR,53110,RENNES EN GRENOUILLES,dom_cities_20625
